,cik_str,ticker,title
581,90498,SFNC,SIMMONS FIRST NATIONAL CORP
582,90896,SKY,Skyline Champion Corp
583,91142,AOS,SMITH A O CORP
584,91419,SJM,J M SMUCKER Co
585,91440,SNA,Snap-on Inc
586,91576,KEY,KEYCORP /NEW/
587,91767,SON,SONOCO PRODUCTS CO
588,91928,SJI,SOUTH JERSEY INDUSTRIES INC
589,92103,SCE-PK,SOUTHERN CALIFORNIA EDISON Co
590,92103,SCE-PL,SOUTHERN CALIFORNIA EDISON Co
591,92103,SCE-PB,SOUTHERN CALIFORNIA EDISON Co
592,92103,SCE-PD,SOUTHERN CALIFORNIA EDISON Co
593,92103,SCE-PE,SOUTHERN CALIFORNIA EDISON Co
594,92103,SCE-PG,SOUTHERN CALIFORNIA EDISON Co
595,92103,SCE-PH,SOUTHERN CALIFORNIA EDISON Co
596,92103,SCE-PJ,SOUTHERN CALIFORNIA EDISON Co
597,92122,SOJD,SOUTHERN CO
598,92122,SOLN,SOUTHERN CO
599,92122,SO,SOUTHERN CO
600,92122,SOJA,SOUTHERN CO
601,92122,SOJB,SOUTHERN CO
602,92122,SOJC,SOUTHERN CO
603,92230,TFC-PF,TRUIST FINANCIAL CORP
604,92230,TFC-PG,TRUIST FINANCIAL CORP
605,92230,TFC-PH,TRUIST FINANCIAL CORP
606,92230,TFC-PI,TRUIST FINANCIAL CORP
607,92230,TFC-PO,TRUIST FINANCIAL CORP
608,92230,TFC,TRUIST FINANCIAL CORP
609,92380,LUV,SOUTHWEST AIRLINES CO
610,92679,SPA,SPARTON CORP
611,93205,LTDH,"LIVING 3D HOLDINGS, INC."
612,93314,VNRX,VOLITIONRX LTD
613,93389,SMP,"STANDARD MOTOR PRODUCTS, INC."
614,93410,CVX,CHEVRON CORP
615,93556,SWK,"STANLEY BLACK & DECKER, INC."
616,93556,SWP,"STANLEY BLACK & DECKER, INC."
617,93556,SWT,"STANLEY BLACK & DECKER, INC."
618,93676,SCX,STARRETT L S CO
619,93751,STT,STATE STREET CORP
620,93751,STT-PD,STATE STREET CORP
621,93751,STT-PG,STATE STREET CORP
622,94049,SCL,STEPAN CO
623,94344,STC,STEWART INFORMATION SERVICES CORP
624,94845,LEVI,LEVI STRAUSS & CO
625,95029,RGR,STURM RUGER & CO INC
626,95521,SVU,SUPERVALU INC
627,95552,SUP,SUPERIOR INDUSTRIES INTERNATIONAL INC
628,95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC."
629,95953,SYNL,SYNALLOY CORP
630,96021,SYY,SYSCO CORP
631,96223,JEF,Jefferies Financial Group Inc.
632,96536,TAYD,TAYLOR DEVICES INC
633,96699,TCCO,TECHNICAL COMMUNICATIONS CORP
634,96793,SSY,SUNLINK HEALTH SYSTEMS INC
635,96869,TRC,TEJON RANCH CO
636,96885,TIKK,TEL INSTRUMENT ELECTRONICS CORP
637,96943,TFX,TELEFLEX INC
638,97134,TNC,TENNANT CO
639,97210,TER,"TERADYNE, INC"
640,97216,TEX,TEREX CORP
641,97476,TXN,TEXAS INSTRUMENTS INC
642,97517,TPL,TEXAS PACIFIC LAND TRUST
643,97745,TMO,THERMO FISHER SCIENTIFIC INC.
644,98222,TDW,TIDEWATER INC
645,98246,TIF,TIFFANY & CO
646,98338,TSRI,TSR INC
647,98362,TKR,TIMKEN CO
648,98677,TR,TOOTSIE ROLL INDUSTRIES INC
649,98752,TTLO,TOROTEL INC
650,99106,TNLX,TRANS LUX Corp
651,99302,TRNS,TRANSCAT INC
652,99780,TRN,TRINITY INDUSTRIES INC
653,100378,TWIN,TWIN DISC INC
654,100493,TSN,"TYSON FOODS, INC."
655,100517,UAL,"United Airlines Holdings, Inc."
656,100591,AGX,ARGAN INC
657,100625,SRMC,SIERRA MONITOR CORP /CA/
658,100716,UNAM,UNICO AMERICAN CORP
659,100726,UFI,UNIFI INC
660,100826,UEPEM,UNION ELECTRIC CO
661,100826,UEPEN,UNION ELECTRIC CO
662,100826,UEPEO,UNION ELECTRIC CO
663,100826,UEPEP,UNION ELECTRIC CO
664,100826,UELMO,UNION ELECTRIC CO
665,100826,UEPCO,UNION ELECTRIC CO
666,100826,UEPCP,UNION ELECTRIC CO
667,100885,UNP,UNION PACIFIC CORP
668,101199,UFCS,UNITED FIRE GROUP INC
669,101295,UG,UNITED GUARDIAN INC
670,101382,UMBF,UMB FINANCIAL CORP
671,101538,UAMY,UNITED STATES ANTIMONY CORP
672,101594,USEG,US ENERGY CORP
673,101778,MRO,MARATHON OIL CORP
674,101829,UTX,RAYTHEON TECHNOLOGIES CORP
675,101829,RTX,RAYTHEON TECHNOLOGIES CORP
676,101830,S,SPRINT Corp
677,101984,UEIC,UNIVERSAL ELECTRONICS INC
678,102037,UVV,UNIVERSAL CORP /VA/
679,102109,UUU,UNIVERSAL SECURITY INSTRUMENTS INC
680,102198,CTTC,CALMARE THERAPEUTICS Inc
681,102212,UVSP,UNIVEST FINANCIAL Corp
682,102729,VMI,VALMONT INDUSTRIES INC
683,102752,VSEC,VSE CORP
684,103145,VECO,VEECO INSTRUMENTS INC
685,103379,VFC,V F CORP
686,103595,VLGEA,VILLAGE SUPER MARKET INC
687,103730,VSH,VISHAY INTERTECHNOLOGY INC
688,103872,VOLT,"VOLT INFORMATION SCIENCES, INC."
689,104169,WMT,Walmart Inc.
690,104889,GHC,Graham Holdings Co
691,104894,WRE,WASHINGTON REAL ESTATE INVESTMENT TRUST
692,104897,WSCI,"WSI INDUSTRIES, INC."
693,104918,AVA,AVISTA CORP
694,105016,WSO,WATSCO INC
695,105132,WDFC,WD 40 CO
696,105319,WW,"WW INTERNATIONAL, INC."
697,105418,WMK,WEIS MARKETS INC
698,105608,WGA,AG&E HOLDINGS INC.
699,105634,EME,"EMCOR Group, Inc."
700,105744,GBR,"New Concept Energy, Inc."
701,105770,WST,WEST PHARMACEUTICAL SERVICES INC
702,106040,WDC,WESTERN DIGITAL CORP
703,106455,WLBAQ,WESTMORELAND COAL Co
704,106532,WEYS,WEYCO GROUP INC
705,106535,WY,WEYERHAEUSER CO
706,106640,WHR,WHIRLPOOL CORP /DE/
707,107140,JW-A,"JOHN WILEY & SONS, INC."
708,107140,JW-B,"JOHN WILEY & SONS, INC."
709,107263,WMB,"WILLIAMS COMPANIES, INC."
710,107687,WGO,WINNEBAGO INDUSTRIES INC
711,108312,WWD,"Woodward, Inc."
712,108385,WRLD,WORLD ACCEPTANCE CORP
713,108516,WOR,WORTHINGTON INDUSTRIES INC
714,108985,YORW,YORK WATER CO
715,109177,SPB,"Spectrum Brands Holdings, Inc."
716,109198,TJX,TJX COMPANIES INC /DE/
717,109380,ZIONO,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
718,109380,ZIONP,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
719,109380,ZIONW,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
720,109380,ZBK,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
721,109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
722,109380,ZIONL,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
723,109380,ZIONN,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
724,109563,AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC
725,109657,GTBP,"GT Biopharma, Inc."
726,110390,UN,UNILEVER N V
727,110471,WWW,WOLVERINE WORLD WIDE INC /DE/
728,110621,RPM,RPM INTERNATIONAL INC/DE/
729,200406,JNJ,JOHNSON & JOHNSON
730,201533,CMS-PB,CONSUMERS ENERGY CO
731,202058,LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/"
732,202947,CPTP,CAPITAL PROPERTIES INC /RI/
733,203527,VAR,VARIAN MEDICAL SYSTEMS INC
734,203596,WSBC,WESBANCO INC
735,215466,CDE,"Coeur Mining, Inc."
736,216085,HVT,HAVERTY FURNITURE COMPANIES INC
737,216228,ITT,ITT Inc.
738,217346,TXT,TEXTRON INC
739,217410,UL,UNILEVER PLC
740,225211,OHGI,Touchpoint Group Holdings Inc.
741,225211,TGHI,Touchpoint Group Holdings Inc.
742,225628,PSSR,"PASSUR Aerospace, Inc."
743,225648,CVA,COVANTA HOLDING CORP
744,230557,SIGI,SELECTIVE INSURANCE GROUP INC
745,275053,NATR,NATURES SUNSHINE PRODUCTS INC
746,275880,PSN,PARSONS CORP
747,276283,ESCC,EVANS & SUTHERLAND COMPUTER CORP
748,276720,PCYO,PURE CYCLE CORP
749,277058,UWN,NEVADA GOLD & CASINOS INC
750,277135,GWW,"W.W. GRAINGER, INC."
751,277509,FSS,FEDERAL SIGNAL CORP /DE/
752,277948,CSX,CSX CORP
753,278130,PIR,PIER 1 IMPORTS INC/DE
754,278130,PIRRQ,PIER 1 IMPORTS INC/DE
755,278165,OMQS,OMNIQ Corp.
756,278166,CVCO,CAVCO INDUSTRIES INC.
757,310056,VCON,VICON INDUSTRIES INC /NY/
758,310142,SXT,SENSIENT TECHNOLOGIES CORP
759,310158,MRK,"Merck & Co., Inc."
760,310354,SXI,STANDEX INTERNATIONAL CORP/DE/
761,310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
762,310522,FNMFO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
763,310522,FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
764,310522,FNMAO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
765,310522,FNMAP,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
766,310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
767,310522,FNMAT,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
768,310522,FNMFM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
769,310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
770,310522,FNMAI,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
771,310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
772,310522,FNMAK,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
773,310522,FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
774,310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
775,310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
776,310522,FNMAG,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
777,310764,SYK,STRYKER CORP
778,311094,WABC,WESTAMERICA BANCORPORATION
779,311337,SU,SUNCOR ENERGY INC
780,311817,HMG,HMG COURTLAND PROPERTIES INC
781,312069,BCS,BARCLAYS PLC
782,312070,ATMP,BARCLAYS BANK PLC
783,312070,BAL,BARCLAYS BANK PLC
784,312070,BCM,BARCLAYS BANK PLC
785,312070,CAPE,BARCLAYS BANK PLC
786,312070,XVZ,BARCLAYS BANK PLC
787,312070,VQT,BARCLAYS BANK PLC
788,312070,VXX,BARCLAYS BANK PLC
789,312070,VXZ,BARCLAYS BANK PLC
790,312070,WIL,BARCLAYS BANK PLC
791,312070,SBUG,BARCLAYS BANK PLC
792,312070,SGG,BARCLAYS BANK PLC
793,312070,STPP,BARCLAYS BANK PLC
794,312070,OLEM,BARCLAYS BANK PLC
795,312070,PGM,BARCLAYS BANK PLC
796,312070,RODI,BARCLAYS BANK PLC
797,312070,LD,BARCLAYS BANK PLC
798,312070,NIB,BARCLAYS BANK PLC
799,312070,OIL,BARCLAYS BANK PLC
800,312070,OILND,BARCLAYS BANK PLC
801,312070,OILNF,BARCLAYS BANK PLC
802,312070,JJN,BARCLAYS BANK PLC
803,312070,JJP,BARCLAYS BANK PLC
804,312070,JJS,BARCLAYS BANK PLC
805,312070,JJT,BARCLAYS BANK PLC
806,312070,JJU,BARCLAYS BANK PLC
807,312070,JO,BARCLAYS BANK PLC
808,312070,GSP,BARCLAYS BANK PLC
809,312070,IMLP,BARCLAYS BANK PLC
810,312070,JJA,BARCLAYS BANK PLC
811,312070,JJC,BARCLAYS BANK PLC
812,312070,JJE,BARCLAYS BANK PLC
813,312070,JJM,BARCLAYS BANK PLC
814,312070,FIYY,BARCLAYS BANK PLC
815,312070,FLAT,BARCLAYS BANK PLC
816,312070,FLEU,BARCLAYS BANK PLC
817,312070,GAZ,BARCLAYS BANK PLC
818,312070,GBUG,BARCLAYS BANK PLC
819,312070,GRN,BARCLAYS BANK PLC
820,312070,DTUL,BARCLAYS BANK PLC
821,312070,DTUS,BARCLAYS BANK PLC
822,312070,DTYL,BARCLAYS BANK PLC
823,312070,DTYS,BARCLAYS BANK PLC
824,312070,FFEU,BARCLAYS BANK PLC
825,312070,COW,BARCLAYS BANK PLC
826,312070,DFVL,BARCLAYS BANK PLC
827,312070,DFVS,BARCLAYS BANK PLC
828,312070,DJP,BARCLAYS BANK PLC
829,312070,DLBS,BARCLAYS BANK PLC
830,312257,IVFH,INNOVATIVE FOOD HOLDINGS INC
831,313143,HAE,HAEMONETICS CORP
832,313151,SADDP,SADDLEBROOK RESORTS INC
833,313216,PHG,KONINKLIJKE PHILIPS NV
834,313364,MTR,MESA ROYALTY TRUST/TX
835,313616,DHR,DANAHER CORP /DE/
836,313616,DHR-PA,DANAHER CORP /DE/
837,313616,DHR-PB,DANAHER CORP /DE/
838,313716,HDNG,HARDINGE INC
839,313807,BP,BP PLC
840,313838,SNE,SONY CORP
841,313927,CHD,CHURCH & DWIGHT CO INC /DE/
842,314203,MUX,McEwen Mining Inc.
843,314227,TOMZ,"TOMI Environmental Solutions, Inc."
844,314489,BUSE,FIRST BUSEY CORP /NV/
845,314590,SSL,SASOL LTD
846,314808,VAL,Valaris plc
847,315131,PHX,PANHANDLE OIL & GAS INC
848,315189,DE,DEERE & CO
849,315213,RHI,ROBERT HALF INTERNATIONAL INC.
850,315293,AON,Aon plc
851,315374,HURC,HURCO COMPANIES INC
852,315545,PVCT,"PROVECTUS BIOPHARMACEUTICALS, INC."
853,315545,PVCTW,"PROVECTUS BIOPHARMACEUTICALS, INC."
854,315709,IBOC,INTERNATIONAL BANCSHARES CORP
855,315849,SGB,SOUTHWEST GEORGIA FINANCIAL CORP
856,315852,RRC,RANGE RESOURCES CORP
857,315858,BBX,BBX Capital Corp
858,315858,BBXTB,BBX Capital Corp
859,315958,CRMZ,CREDITRISKMONITOR COM INC
860,316253,ENZ,ENZO BIOCHEM INC
861,316709,SCHW,SCHWAB CHARLES CORP
862,316709,SCHW-PC,SCHWAB CHARLES CORP
863,316709,SCHW-PD,SCHWAB CHARLES CORP
864,316736,FPPP,FIELDPOINT PETROLEUM CORP
865,316888,ASM,AVINO SILVER & GOLD MINES LTD
866,317340,MKRS,MIKROS SYSTEMS CORP
867,317540,COKE,"Coca-Cola Consolidated, Inc."
868,317788,APPS,"Digital Turbine, Inc."
869,318154,AMGN,AMGEN INC
870,318300,PEBO,PEOPLES BANCORP INC
871,318306,ABEO,ABEONA THERAPEUTICS INC.
872,318673,SNFCA,SECURITY NATIONAL FINANCIAL CORP
873,318833,TISI,TEAM INC
874,318996,KEGX,KEY ENERGY SERVICES INC
875,319016,FZMD,"Fuse Medical, Inc."
876,319200,REGT,REGENT TECHNOLOGIES INC
877,319201,KLAC,KLA CORP
878,319458,ENSV,Enservco Corp
879,319654,PBT,PERMIAN BASIN ROYALTY TRUST
880,319655,SJT,SAN JUAN BASIN ROYALTY TRUST
881,319671,GBGD,GLOBAL GOLD CORP
882,319815,MXWL,MAXWELL TECHNOLOGIES INC
883,320017,CLBS,"CALADRIUS BIOSCIENCES, INC."
884,320121,TLSRP,TELOS CORP
885,320187,NKE,"NIKE, Inc."
886,320193,AAPL,Apple Inc.
887,320335,GL,GLOBE LIFE INC.
888,320340,INS,INTELLIGENT SYSTEMS CORP
889,320575,PESXQ,PIONEER ENERGY SERVICES CORP
890,350403,PHII,"PHI Group, Inc./DE"
891,350403,PHIIK,"PHI Group, Inc./DE"
892,350698,AN,"AUTONATION, INC."
893,350737,OBCI,OCEAN BIO CHEM INC
894,350797,EV,EATON VANCE CORP
895,350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
896,350868,ITI,"ITERIS, INC."
897,350894,SEIC,SEI INVESTMENTS CO
898,351569,ABCB,Ameris Bancorp
899,351789,ELSE,ELECTRO SENSORS INC
900,351817,SBOW,"SILVERBOW RESOURCES, INC."
901,351834,STKL,SunOpta Inc.
902,351998,DAIO,DATA I/O CORP
903,352541,LNT,ALLIANT ENERGY CORP
904,352825,FSTR,FOSTER L B CO
905,352915,UHS,UNIVERSAL HEALTH SERVICES INC
906,352955,CKX,"CKX LANDS, INC."
907,352960,EEH,SWEDISH EXPORT CREDIT CORP /SWED/
908,352960,FUE,SWEDISH EXPORT CREDIT CORP /SWED/
909,352960,RJA,SWEDISH EXPORT CREDIT CORP /SWED/
910,352960,RJI,SWEDISH EXPORT CREDIT CORP /SWED/
911,352960,RJN,SWEDISH EXPORT CREDIT CORP /SWED/
912,352960,RJZ,SWEDISH EXPORT CREDIT CORP /SWED/
913,352960,GRU,SWEDISH EXPORT CREDIT CORP /SWED/
914,352991,AOXY,ADVANCED OXYGEN TECHNOLOGIES INC
915,352998,TLGT,"Teligent, Inc."
916,353020,AEGN,Aegion Corp
917,353184,AIRT,AIR T INC
918,353184,AIRTW,AIR T INC
919,353278,NVO,NOVO NORDISK A S
920,353569,QDEL,QUIDEL CORP /DE/
921,354190,AJG,Arthur J. Gallagher & Co.
922,354647,CVBF,CVB FINANCIAL CORP
923,354707,HE,HAWAIIAN ELECTRIC INDUSTRIES INC
924,354908,FLIR,FLIR SYSTEMS INC
925,354950,HD,"HOME DEPOT, INC."
926,354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/
927,355019,FONR,FONAR CORP
928,355379,MDWT,MIDWEST HOLDING INC.
929,355811,GNTX,GENTEX CORP
930,355948,RELL,RICHARDSON ELECTRONICS LTD/DE
931,356028,CA,"CA, INC."
932,356037,CSPI,CSP INC /MA/
933,356171,TCBK,TRICO BANCSHARES /
934,356309,NJR,NEW JERSEY RESOURCES CORP
935,356590,GTII,"GLOBAL TECH INDUSTRIES GROUP, INC."
936,357173,OSBC,OLD SECOND BANCORP INC
937,357294,HOV,HOVNANIAN ENTERPRISES INC
938,357301,TRST,TRUSTCO BANK CORP N Y
939,700564,FULT,FULTON FINANCIAL CORP
940,700565,FMBH,"FIRST MID BANCSHARES, INC."
941,700764,VYEY,"VICTORY OILFIELD TECH, INC."
942,700841,RCMT,RCM TECHNOLOGIES INC
943,700923,MYRG,MYR GROUP INC.
944,701288,ATRI,ATRION CORP
945,701347,CPF,CENTRAL PACIFIC FINANCIAL CORP
946,701374,SIX,Six Flags Entertainment Corp
947,701719,ELA,Envela Corp
948,701818,KGC,KINROSS GOLD CORP
949,701853,BXS,BANCORPSOUTH INC
950,701853,BXS-PA,BANCORPSOUTH INC
951,701869,IHC,INDEPENDENCE HOLDING CO
952,701985,LB,"L Brands, Inc."
953,702165,NSC,NORFOLK SOUTHERN CORP
954,702325,FMBI,FIRST MIDWEST BANCORP INC
955,702325,FMBIO,FIRST MIDWEST BANCORP INC
956,702325,FMBIP,FIRST MIDWEST BANCORP INC
957,702513,BOCH,Bank of Commerce Holdings
958,703351,EAT,"BRINKER INTERNATIONAL, INC"
959,703361,IDTI,INTEGRATED DEVICE TECHNOLOGY INC
960,703604,LAWS,LAWSON PRODUCTS INC/NEW/DE/
961,704051,LM,"LEGG MASON, INC."
962,704172,PHIL,PHI GROUP INC
963,704366,WODI,"WOD Retail Solutions, Inc."
964,704415,TVTY,"TIVITY HEALTH, INC."
965,704440,KRMD,REPRO MED SYSTEMS INC
966,704532,ONTO,Onto Innovation Inc.
967,704562,CDMO,"Avid Bioservices, Inc."
968,704562,CDMOP,"Avid Bioservices, Inc."
969,705432,SBSI,SOUTHSIDE BANCSHARES INC
970,706129,HBNC,HORIZON BANCORP INC /IN/
971,706688,AAN,AARON'S INC
972,706698,UTMD,UTAH MEDICAL PRODUCTS INC
973,706863,SBFMD,UNION BANKSHARES INC
974,706863,UNB,UNION BANKSHARES INC
975,707179,ONB,OLD NATIONAL BANCORP /IN/
976,707388,DRAD,DIGIRAD CORP
977,707388,DRADP,DIGIRAD CORP
978,707511,RGRX,REGENERX BIOPHARMACEUTICALS INC
979,707549,LRCX,LAM RESEARCH CORP
980,707605,ASRV,AMERISERV FINANCIAL INC /PA/
981,707886,UCFC,UNITED COMMUNITY FINANCIAL CORP
982,708781,CASS,CASS INFORMATION SYSTEMS INC
983,708818,NXGN,"NEXTGEN HEALTHCARE, INC."
984,708819,MDRIQ,MCDERMOTT INTERNATIONAL INC
985,708821,PAR,PAR TECHNOLOGY CORP
986,708955,FFBC,FIRST FINANCIAL BANCORP /OH/
987,709005,NROM,NOBLE ROMANS INC
988,709283,QMCO,QUANTUM CORP /DE/
989,709337,FMNB,FARMERS NATIONAL BANC CORP /OH/
990,710752,SBR,SABINE ROYALTY TRUST
991,710782,EVGI,Evergreen International Corp.
992,711034,THMG,THUNDER MOUNTAIN GOLD INC
993,711377,NEOG,NEOGEN CORP
994,711404,COO,"COOPER COMPANIES, INC."
995,711477,KIRY,KIEWIT ROYALTY TRUST
996,711665,GADS,"Gadsden Properties, Inc."
997,711669,CBAN,COLONY BANKCORP INC
998,711772,CATC,CAMBRIDGE BANCORP
999,712034,ACCO,ACCO BRANDS Corp
1000,712515,EA,ELECTRONIC ARTS INC.
1001,712534,FRME,FIRST MERCHANTS CORP
1002,712537,FCF,FIRST COMMONWEALTH FINANCIAL CORP /PA/
1003,712770,OLP,ONE LIBERTY PROPERTIES INC
1004,712771,CNOB,"ConnectOne Bancorp, Inc."
1005,713095,FFKT,FARMERS CAPITAL BANK CORP
1006,713425,AMSWA,AMERICAN SOFTWARE INC
1007,713676,PNC,"PNC FINANCIAL SERVICES GROUP, INC."
1008,713676,PNC-PP,"PNC FINANCIAL SERVICES GROUP, INC."
1009,713676,PNC-PQ,"PNC FINANCIAL SERVICES GROUP, INC."
1010,714256,WNDM,Sanara MedTech Inc.
1011,714284,SORL,SORL Auto Parts Inc
1012,714310,VLY,VALLEY NATIONAL BANCORP
1013,714395,GABC,"GERMAN AMERICAN BANCORP, INC."
1014,714562,THFF,FIRST FINANCIAL CORP /IN/
1015,714603,DST,DST SYSTEMS INC
1016,714712,JUVF,JUNIATA VALLEY FINANCIAL CORP
1017,715072,RNST,RENASANT CORP
1018,715153,HMC,HONDA MOTOR CO LTD
1019,715446,ANIX,Anixa Biosciences Inc
1020,715579,ACNB,ACNB CORP
1021,715787,TILE,INTERFACE INC
1022,715788,EVIO,"EVIO, INC."
1023,715957,D,"DOMINION ENERGY, INC"
1024,715957,DCUE,"DOMINION ENERGY, INC"
1025,715957,DRUA,"DOMINION ENERGY, INC"
1026,716006,YRCW,YRC Worldwide Inc.
1027,716133,CBB,CINCINNATI BELL INC
1028,716314,GHM,GRAHAM CORP
1029,716605,PWOD,PENNS WOODS BANCORP INC
1030,716634,RDI,READING INTERNATIONAL INC
1031,716643,RGS,REGIS CORP
1032,716688,MFCO,MICROWAVE FILTER CO INC /NY/
1033,717423,MUR,MURPHY OIL CORP
1034,717538,AROW,ARROW FINANCIAL CORP
1035,717605,HXL,HEXCEL CORP /DE/
1036,717720,VALU,VALUE LINE INC
1037,717806,FUSB,FIRST US BANCSHARES INC
1038,717826,ERIC,ERICSSON LM TELEPHONE CO
1039,717954,UNF,UNIFIRST CORP
1040,718332,RAVE,"RAVE RESTAURANT GROUP, INC."
1041,718413,CMTV,COMMUNITY BANCORP /VT
1042,718877,ATVI,"Activision Blizzard, Inc."
1043,718937,STAA,STAAR SURGICAL CO
1044,718940,BCE,BCE INC
1045,719135,APYX,Apyx Medical Corp
1046,719220,STBA,S&T BANCORP INC
1047,719245,WBK,WESTPAC BANKING CORP
1048,719274,GIGA,GIGA TRONICS INC
1049,719402,FXNC,FIRST NATIONAL CORP /VA/
1050,719413,HL,HECLA MINING CO/DE/
1051,719413,HL-PB,HECLA MINING CO/DE/
1052,719494,INRD,"Inrad Optics, Inc."
1053,719733,KTCC,KEY TRONIC CORP
1054,719739,SIVB,SVB FINANCIAL GROUP
1055,719739,SIVBP,SVB FINANCIAL GROUP
1056,719955,WSM,WILLIAMS SONOMA INC
1057,720002,MSFG,MAINSOURCE FINANCIAL GROUP
1058,720005,RJF,RAYMOND JAMES FINANCIAL INC
1059,720154,BASI,BIOANALYTICAL SYSTEMS INC
1060,720500,ASYS,AMTECH SYSTEMS INC
1061,720672,SF-PA,STIFEL FINANCIAL CORP
1062,720672,SF-PB,STIFEL FINANCIAL CORP
1063,720672,SF-PC,STIFEL FINANCIAL CORP
1064,720672,SF,STIFEL FINANCIAL CORP
1065,720672,SFB,STIFEL FINANCIAL CORP
1066,720762,NIMU,NON INVASIVE MONITORING SYSTEMS INC /FL/
1067,720858,ITIC,INVESTORS TITLE CO
1068,720875,DYNT,DYNATRONICS CORP
1069,721371,CAH,CARDINAL HEALTH INC
1070,721447,CAW,CCA INDUSTRIES INC
1071,721693,CREG,CHINA RECYCLING ENERGY CORP
1072,721994,LKFN,LAKELAND FINANCIAL CORP
1073,722313,NSYS,NORTECH SYSTEMS INC
1074,722572,FKWL,FRANKLIN WIRELESS CORP
1075,722723,HNGR,"HANGER, INC."
1076,722830,IMMU,IMMUNOMEDICS INC
1077,723125,MU,MICRON TECHNOLOGY INC
1078,723188,CBU,"COMMUNITY BANK SYSTEM, INC."
1079,723254,CTAS,CINTAS CORP
1080,723531,PAYX,PAYCHEX INC
1081,723533,LWLW,Longwen Group Corp.
1082,723603,CULP,CULP INC
1083,723612,CAR,"AVIS BUDGET GROUP, INC."
1084,723646,FRAF,FRANKLIN FINANCIAL SERVICES CORP /PA/
1085,723733,MUSS,"MULTI SOLUTIONS II, INC"
1086,724004,MLAB,MESA LABORATORIES INC /CO
1087,724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC
1088,724571,FRED,FREDS INC
1089,724571,FREDQ,FREDS INC
1090,724742,TPHS,Trinity Place Holdings Inc.
1091,724910,NVEC,NVE CORP /NEW/
1092,725363,CVM,CEL SCI CORP
1093,725394,DFCO,DALRADA FINANCIAL CORP
1094,726293,NBGV,"NewBridge Global Ventures, Inc."
1095,726516,FEPI,FIRST EQUITY PROPERTIES INC
1096,726601,CCBG,CAPITAL CITY BANK GROUP INC
1097,726728,O,REALTY INCOME CORP
1098,726854,CHCO,CITY HOLDING CO
1099,726958,CASY,CASEYS GENERAL STORES INC
1100,727207,AXDX,"Accelerate Diagnostics, Inc"
1101,727273,CDZI,CADIZ INC
1102,727346,GBCS,"GLOBAL HEALTHCARE REIT, INC."
1103,727510,ENZN,"ENZON PHARMACEUTICALS, INC."
1104,727634,ISGN,iSign Solutions Inc.
1105,727672,SCIE,SPECTRASCIENCE INC
1106,728385,MEEC,Midwest Energy Emissions Corp.
1107,728387,ISR,"Isoray, Inc."
1108,728447,EVOA,"EVO Transportation & Energy Services, Inc."
1109,728535,JBHT,HUNT J B TRANSPORT SERVICES INC
1110,729580,BELFA,BEL FUSE INC /NJ
1111,729580,BELFB,BEL FUSE INC /NJ
1112,729986,UBSI,UNITED BANKSHARES INC/WV
1113,730255,CAMP,CalAmp Corp.
1114,730263,THO,THOR INDUSTRIES INC
1115,730272,RGEN,REPLIGEN CORP
1116,730349,TOFB,TOFUTTI BRANDS INC
1117,730464,ATGE,Adtalem Global Education Inc.
1118,730669,FCIC,FCCC INC
1119,730708,SBCF,SEACOAST BANKING CORP OF FLORIDA
